'seasonal', 'uid', 'independent', 'matrix_criteria_size', 'studied_sex_id', 'class_author', 'matrix_fec', 'n_intervals', 'class_organized', 'survival_issue', 'matrix_start_month', 'class_number', 'id', 'matrix_start_year', 'matrix_primitive', 'matrix_a_string', 'matrix_split', 'matrix_start_season_id', 'observations', 'matrix_end_month', 'matrix_end_year', 'matrix_dimension', 'matrix_ergodic', '_sa_instance_state', 'matrix_criteria_ontogeny', 'matrix_criteria_age', 'treatment_id', 'matrix_composition_id', 'matrix_irreducible', 'matrix_u_string', 'captivity_id', 'matrix_lambda', 'matrix_c_string', 'matrix_difficulty', 'matrix_end_season_id', 'non_independence_author', 'population_id', 'matrix_f_string', 'independence_origin', 'matrix_complete', 'non_independence'one, None, None, u'DBH; stem height', None, None, None, None, None, None, None, None, 1L, None, None, None, None, None, None, None, None, None, None, <sqlalchemy.orm.state.InstanceState object at 0x05964090>, False, False, 1L, None, None, None, None, None, None, None, None, None, 1L, None, None, None, Non
alse, None, None, u'Leaf area; leaf length', 5L, u'c(|Seed|Seedling (leaf area < 1450 cm2, leaf length ___ 7 cm)|Juvenile (leaf area <1450 cm2, leaf length 7-18 cm)|Prereproductive (leaf area <1450 cm2, leaf length ___ 18 cm)|Small reproductive (leaf area <1450 cm2, leaf length ___ 18 cm)|Medium reproductive (leaf area 1450-2050 cm2, leaf length ___ 18 cm)|Large reproductive (leaf area 2050-2950 cm2, leaf length ___ 18 cm)|Extra-large reproductive (leaf area >=2950 cm2, leaf length ___ 8 cm)|)', True, None, u'c(|prop|active|active|active|active|active|active|active|)', 0.989975, None, u'c(|1|2|3|4|5|6|7|8|)', 1244L, 1982L, True, u'[0.53375 0 0.4 13.9 23.7 33.6 45.9 63.95;0.064525 0.012475 1.0625 0 0 0 0 0;0.001675 0.0276 0.163225 0.134675 0.0374 0.010425 0 0;0 0 0.1150575 0.2649 0.104325 0.15625 0.099525 0.022725;0 0 0.0638 0.404775 0.5032 0.25635 0.20185 0.143625;0 0 0 0.03125 0.2059 0.3318 0.171425 0.168175;0 0 0 0 0.05945 0.112975 0.342575 0.1344;0 0 0 0.041675 0.019225 0.097975 0.159275 0.52105]', u'Divided', None, u'Survival rates higher than 1 are possible because of rounding', None, 1986L, 8L, True, <sqlalchemy.orm.state.InstanceState object at 0x0601B610>, False, False, 1L, 2L, True, u'[0.53375 0 0 0 0 0 0 0;0.064525 0.012475 0.0125 0 0 0 0 0;0.001675 0.0276 0.163225 0.134675 0.0374 0.010425 0 0;0 0 0.1150575 0.2649 0.104325 0.15625 0.099525 0.022725;0 0 0.0638 0.404775 0.5032 0.25635 0.20185 0.143625;0 0 0 0.03125 0.2059 0.3318 0.171425 0.168175;0 0 0 0 0.05945 0.112975 0.342575 0.1344;0 0 0 0.041675 0.019225 0.097975 0.159275 0.52105]', 1L, 0.964807, u'[0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0]', None, None, None, 439L, u'[0 0 0.4 13.9 23.7 33.6 45.9 63.95;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0]', None, True, Non
alse, None, None, u'Leaf area; leaf length', 5L, u'c(|Seed|Seedling (leaf area < 1450 cm2, leaf length ___ 7 cm)|Juvenile (leaf area <1450 cm2, leaf length 7-18 cm)|Prereproductive (leaf area <1450 cm2, leaf length ___ 18 cm)|Small reproductive (leaf area <1450 cm2, leaf length ___ 18 cm)|Medium reproductive (leaf area 1450-2050 cm2, leaf length ___ 18 cm)|Large reproductive (leaf area 2050-2950 cm2, leaf length ___ 18 cm)|Extra-large reproductive (leaf area >=2950 cm2, leaf length ___ 8 cm)|)', True, None, u'c(|prop|active|active|active|active|active|active|active|)', 1.0001, None, u'c(|1|2|3|4|5|6|7|8|)', 1245L, 1982L, False, u'[0.567 0 0.82 7.5 16.8 30.2 0 0;0.0314 0 0 0 0 0 0 0;0.0016 0 0.4737 0 0 0 0 0;0 0 0.2632 0.4286 0.125 0 0 0;0 0 0.0526 0.3333 0.5938 0 0 0;0 0 0 0.0952 0.2188 0.5 0 0;0 0 0 0 0.0625 0.5 0 0;0 0 0 0 0 0 0 0]', u'Divided', None, u'Survival rates higher than 1 are possible because of rounding', None, 1983L, 8L, False, <sqlalchemy.orm.state.InstanceState object at 0x0601B670>, False, False, 1L, 1L, False, u'[0.567 0 0 0 0 0 0 0;0.0314 0 0 0 0 0 0 0;0.0016 0 0.4737 0 0 0 0 0;0 0 0.2632 0.4286 0.125 0 0 0;0 0 0.0526 0.3333 0.5938 0 0 0;0 0 0 0.0952 0.2188 0.5 0 0;0 0 0 0 0.0625 0.5 0 0;0 0 0 0 0 0 0 0]', 1L, 0.859407, u'[0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0]', None, None, None, 442L, u'[0 0 0.82 7.5 16.8 30.2 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0]', None, True, Non
alse, None, None, u'Leaf area; leaf length', 5L, u'c(|Seed|Seedling (leaf area < 1450 cm2, leaf length ___ 7 cm)|Juvenile (leaf area <1450 cm2, leaf length 7-18 cm)|Prereproductive (leaf area <1450 cm2, leaf length ___ 18 cm)|Small reproductive (leaf area <1450 cm2, leaf length ___ 18 cm)|Medium reproductive (leaf area 1450-2050 cm2, leaf length ___ 18 cm)|Large reproductive (leaf area 2050-2950 cm2, leaf length ___ 18 cm)|Extra-large reproductive (leaf area >=2950 cm2, leaf length ___ 8 cm)|)', True, None, u'c(|prop|active|active|active|active|active|active|active|)', 0.942575, None, u'c(|1|2|3|4|5|6|7|8|)', 1246L, 1982L, True, u'[0.49825 0 0.81375 9 16.19375 22.2875 27.63125 16.9;0.09730625 0.01238125 0.27985625 0 0 0 0 0;0.00408125 0.08329375 0.32166875 0.084875 0.027575 0.00260625 0.01041875 0;0 0.00049375 0.134633125 0.4080125 0.16883125 0.07263125 0.02488125 0.06818125;0 0 0.049825 0.38571875 0.596525 0.41158125 0.2094875 0.09840625;0 0 0.00135625 0.02604375 0.11665625 0.2004625 0.1623 0.04204375;0 0 0 0.00508125 0.02649375 0.14569375 0.26550625 0.0336;0 0 0 0.01041875 0.00649375 0.02449375 0.07106875 0.1302625]', u'Divided', None, u'Survival rates higher than 1 are possible because of rounding', None, 1986L, 8L, True, <sqlalchemy.orm.state.InstanceState object at 0x0601B6D0>, False, False, 1L, 2L, True, u'[0.49825 0 0 0 0 0 0 0;0.09730625 0.01238125 0.01735625 0 0 0 0 0;0.00408125 0.08329375 0.32166875 0.084875 0.027575 0.00260625 0.01041875 0;0 0.00049375 0.134633125 0.4080125 0.16883125 0.07263125 0.02488125 0.06818125;0 0 0.049825 0.38571875 0.596525 0.41158125 0.2094875 0.09840625;0 0 0.00135625 0.02604375 0.11665625 0.2004625 0.1623 0.04204375;0 0 0 0.00508125 0.02649375 0.14569375 0.26550625 0.0336;0 0 0 0.01041875 0.00649375 0.02449375 0.07106875 0.1302625]', 1L, 0.993022, u'[0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0]', None, None, None, 443L, u'[0 0 0.81375 9 16.19375 22.2875 27.63125 16.9;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0]', None, True, Non
alse, None, None, u'Leaf area; leaf length', 5L, u'c(|Seed|Seedling (leaf area < 1450 cm2, leaf length ___ 7 cm)|Juvenile (leaf area <1450 cm2, leaf length 7-18 cm)|Prereproductive (leaf area <1450 cm2, leaf length ___ 18 cm)|Small reproductive (leaf area <1450 cm2, leaf length ___ 18 cm)|Medium reproductive (leaf area 1450-2050 cm2, leaf length ___ 18 cm)|Large reproductive (leaf area 2050-2950 cm2, leaf length ___ 18 cm)|Extra-large reproductive (leaf area >=2950 cm2, leaf length ___ 8 cm)|)', True, None, u'c(|prop|active|active|active|active|active|active|active|)', 1.0, None, u'c(|1|2|3|4|5|6|7|8|)', 1247L, 1985L, False, u'[0.524 0 0 1.2 10.5 0 0 0;0.0751 0.0172 0.1333 0 0 0 0 0;9e-04 0 0.3333 0.0588 0.0526 0 0 0;0 0 0.1333 0.7647 0.4211 0 0 0;0 0 0 0.0588 0.5263 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0]', u'Divided', None, u'Survival rates higher than 1 are possible because of rounding', None, 1986L, 8L, False, <sqlalchemy.orm.state.InstanceState object at 0x0601B730>, False, False, 1L, 1L, False, u'[0.524 0 0 0 0 0 0 0;0.0751 0.0172 0.1333 0 0 0 0 0;9e-04 0 0.3333 0.0588 0.0526 0 0 0;0 0 0.1333 0.7647 0.4211 0 0 0;0 0 0 0.0588 0.5263 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0]', 1L, 0.858587, u'[0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0]', None, None, None, 441L, u'[0 0 0 1.2 10.5 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0]', None, True, Non
alse, None, None, u'Leaf area; leaf length', 5L, u'c(|Seed|Seedling (leaf area < 1450 cm2, leaf length ___ 7 cm)|Juvenile (leaf area <1450 cm2, leaf length 7-18 cm)|Prereproductive (leaf area <1450 cm2, leaf length ___ 18 cm)|Small reproductive (leaf area <1450 cm2, leaf length ___ 18 cm)|Medium reproductive (leaf area 1450-2050 cm2, leaf length ___ 18 cm)|Large reproductive (leaf area 2050-2950 cm2, leaf length ___ 18 cm)|Extra-large reproductive (leaf area >=2950 cm2, leaf length ___ 8 cm)|)', True, None, u'c(|prop|active|active|active|active|active|active|active|)', 1.0, None, u'c(|1|2|3|4|5|6|7|8|)', 1248L, 1982L, False, u'[0.5645 0 1.905 10.475 18.625 29 24.175 0;0.034525 0.008775 0 0 0 0 0 0;0.000975 0.20445 0.4226 0.0625 0.00715 0 0 0;0 0 0.1783 0.36655 0.124425 0 0 0;0 0 0.08815 0.475075 0.608625 0.3625 0.275 0;0 0 0 0.060425 0.19775 0.296875 0.158325 0;0 0 0 0 0.03705 0.340625 0.316675 0;0 0 0 0 0 0 0 0]', u'Divided', None, u'Survival rates higher than 1 are possible because of rounding', None, 1986L, 8L, False, <sqlalchemy.orm.state.InstanceState object at 0x0601B790>, False, False, 1L, 2L, False, u'[0.5645 0 0 0 0 0 0 0;0.034525 0.008775 0 0 0 0 0 0;0.000975 0.20445 0.4226 0.0625 0.00715 0 0 0;0 0 0.1783 0.36655 0.124425 0 0 0;0 0 0.08815 0.475075 0.608625 0.3625 0.275 0;0 0 0 0.060425 0.19775 0.296875 0.158325 0;0 0 0 0 0.03705 0.340625 0.316675 0;0 0 0 0 0 0 0 0]', 1L, 1.06929, u'[0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0]', None, None, None, 442L, u'[0 0 1.905 10.475 18.625 29 24.175 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0]', None, True, Non
alse, None, None, u'Leaf area; leaf length', 5L, u'c(|Seed|Seedling (leaf area < 1450 cm2, leaf length ___ 7 cm)|Juvenile (leaf area <1450 cm2, leaf length 7-18 cm)|Prereproductive (leaf area <1450 cm2, leaf length ___ 18 cm)|Small reproductive (leaf area <1450 cm2, leaf length ___ 18 cm)|Medium reproductive (leaf area 1450-2050 cm2, leaf length ___ 18 cm)|Large reproductive (leaf area 2050-2950 cm2, leaf length ___ 18 cm)|Extra-large reproductive (leaf area >=2950 cm2, leaf length ___ 8 cm)|)', True, None, u'c(|prop|active|active|active|active|active|active|active|)', 1.0, None, u'c(|1|2|3|4|5|6|7|8|)', 1249L, 1985L, False, u'[0.504 0 0.6 9.8 17.6 35.8 77.4 0;0.0939 0.0417 0.058 0 0 0 0 0;0.002 0.0536 0.4638 0.087 0.0189 0 0 0;0 0 0.1594 0.413 0.1698 0 0 0;0 0 0.029 0.4738 0.7736 0.5 0 0;0 0 0 0 0.0377 0.25 0.3333 0;0 0 0 0 0 0.25 0.3333 0;0 0 0 0 0 0 0.3333 0]', u'Divided', None, u'Survival rates higher than 1 are possible because of rounding', None, 1986L, 8L, False, <sqlalchemy.orm.state.InstanceState object at 0x0601B7F0>, False, False, 1L, 1L, False, u'[0.504 0 0 0 0 0 0 0;0.0939 0.0417 0.058 0 0 0 0 0;0.002 0.0536 0.4638 0.087 0.0189 0 0 0;0 0 0.1594 0.413 0.1698 0 0 0;0 0 0.029 0.4738 0.7736 0.5 0 0;0 0 0 0 0.0377 0.25 0.3333 0;0 0 0 0 0 0.25 0.3333 0;0 0 0 0 0 0 0.3333 0]', 1L, 1.03688, u'[0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0]', None, None, None, 440L, u'[0 0 0.6 9.8 17.6 35.8 77.4 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0]', None, True, Non
alse, None, None, u'Leaf area; leaf length', 5L, u'c(|Seed|Seedling (leaf area < 1450 cm2, leaf length ___ 7 cm)|Juvenile (leaf area <1450 cm2, leaf length 7-18 cm)|Prereproductive (leaf area <1450 cm2, leaf length ___ 18 cm)|Small reproductive (leaf area <1450 cm2, leaf length ___ 18 cm)|Medium reproductive (leaf area 1450-2050 cm2, leaf length ___ 18 cm)|Large reproductive (leaf area 2050-2950 cm2, leaf length ___ 18 cm)|Extra-large reproductive (leaf area >=2950 cm2, leaf length ___ 8 cm)|)', True, None, u'c(|prop|active|active|active|active|active|active|active|)', 1.0001, None, u'c(|1|2|3|4|5|6|7|8|)', 1250L, 1983L, False, u'[0.49 0 0 5.5 11 10.6 0 0;0.1087 0 0 0 0 0 0 0;0.0013 0.0167 0.3793 0.0556 0 0 0 0;0 0 0.0069 0.5556 0.1739 0.25 0 0;0 0 0 0.3889 0.7826 0.75 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0]', u'Divided', None, u'Survival rates higher than 1 are possible because of rounding', None, 1984L, 8L, False, <sqlalchemy.orm.state.InstanceState object at 0x0601B850>, False, False, 1L, 1L, False, u'[0.49 0 0 0 0 0 0 0;0.1087 0 0 0 0 0 0 0;0.0013 0.0167 0.3793 0.0556 0 0 0 0;0 0 0.0069 0.5556 0.1739 0.25 0 0;0 0 0 0.3889 0.7826 0.75 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0]', 1L, 0.953809, u'[0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0]', None, None, None, 441L, u'[0 0 0 5.5 11 10.6 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0]', None, True, Non
alse, None, None, u'Leaf area; leaf length', 5L, u'c(|Seed|Seedling (leaf area < 1450 cm2, leaf length ___ 7 cm)|Juvenile (leaf area <1450 cm2, leaf length 7-18 cm)|Prereproductive (leaf area <1450 cm2, leaf length ___ 18 cm)|Small reproductive (leaf area <1450 cm2, leaf length ___ 18 cm)|Medium reproductive (leaf area 1450-2050 cm2, leaf length ___ 18 cm)|Large reproductive (leaf area 2050-2950 cm2, leaf length ___ 18 cm)|Extra-large reproductive (leaf area >=2950 cm2, leaf length ___ 8 cm)|)', True, None, u'c(|prop|active|active|active|active|active|active|active|)', 1.001, None, u'c(|1|2|3|4|5|6|7|8|)', 1251L, 1984L, False, u'[0.558 0 1.8 14.3 20.7 28.6 25.9 0;0.0408 0 0 0 0 0 0 0;0.0012 0.732 0.4 0 0.0286 0 0 0;0 0 0.2 0.2737 0.0857 0 0 0;0 0 0.1 0.6364 0.4571 0.2 0.4 0;0 0 0 0.0909 0.3143 0.3 0.2 0;0 0 0 0 0.0857 0.5 0.4 0;0 0 0 0 0 0 0 0]', u'Divided', None, u'Survival rates higher than 1 are possible because of rounding', None, 1985L, 8L, False, <sqlalchemy.orm.state.InstanceState object at 0x0601B8B0>, False, False, 1L, 1L, False, u'[0.558 0 0 0 0 0 0 0;0.0408 0 0 0 0 0 0 0;0.0012 0.732 0.4 0 0.0286 0 0 0;0 0 0.2 0.2737 0.0857 0 0 0;0 0 0.1 0.6364 0.4571 0.2 0.4 0;0 0 0 0.0909 0.3143 0.3 0.2 0;0 0 0 0 0.0857 0.5 0.4 0;0 0 0 0 0 0 0 0]', 1L, 1.26413, u'[0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0]', None, None, None, 442L, u'[0 0 1.8 14.3 20.7 28.6 25.9 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0]', None, True, Non
alse, None, None, u'Leaf area; leaf length', 5L, u'c(|Seed|Seedling (leaf area < 1450 cm2, leaf length ___ 7 cm)|Juvenile (leaf area <1450 cm2, leaf length 7-18 cm)|Prereproductive (leaf area <1450 cm2, leaf length ___ 18 cm)|Small reproductive (leaf area <1450 cm2, leaf length ___ 18 cm)|Medium reproductive (leaf area 1450-2050 cm2, leaf length ___ 18 cm)|Large reproductive (leaf area 2050-2950 cm2, leaf length ___ 18 cm)|Extra-large reproductive (leaf area >=2950 cm2, leaf length ___ 8 cm)|)', True, None, u'c(|prop|active|active|active|active|active|active|active|)', 1.0001, None, u'c(|1|2|3|4|5|6|7|8|)', 1252L, 1982L, True, u'[0.458 0 0 28.6 30.4 45 57.2 72.4;0.1378 0 0 0 0 0 0 0;0.0041 0.0508 0.1875 0 0.0385 0 0 0;0 0 0.25 0.1667 0.0385 0 0 0;0 0 0 0.6667 0.3462 0.1429 0.0645 0;0 0 0 0 0.1923 0.1905 0 0;0 0 0 0 0.1923 0.3333 0.5161 0.1667;0 0 0 0.1667 0.0769 0.2381 0.3871 0.8333]', u'Divided', None, u'Survival rates higher than 1 are possible because of rounding', None, 1983L, 8L, True, <sqlalchemy.orm.state.InstanceState object at 0x0601B910>, False, False, 1L, 1L, True, u'[0.458 0 0 0 0 0 0 0;0.1378 0 0 0 0 0 0 0;0.0041 0.0508 0.1875 0 0.0385 0 0 0;0 0 0.25 0.1667 0.0385 0 0 0;0 0 0 0.6667 0.3462 0.1429 0.0645 0;0 0 0 0 0.1923 0.1905 0 0;0 0 0 0 0.1923 0.3333 0.5161 0.1667;0 0 0 0.1667 0.0769 0.2381 0.3871 0.8333]', 1L, 1.15717, u'[0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0]', None, None, None, 439L, u'[0 0 0 28.6 30.4 45 57.2 72.4;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0]', None, True, Non
alse, None, None, u'Leaf area; leaf length', 5L, u'c(|Seed|Seedling (leaf area < 1450 cm2, leaf length ___ 7 cm)|Juvenile (leaf area <1450 cm2, leaf length 7-18 cm)|Prereproductive (leaf area <1450 cm2, leaf length ___ 18 cm)|Small reproductive (leaf area <1450 cm2, leaf length ___ 18 cm)|Medium reproductive (leaf area 1450-2050 cm2, leaf length ___ 18 cm)|Large reproductive (leaf area 2050-2950 cm2, leaf length ___ 18 cm)|Extra-large reproductive (leaf area >=2950 cm2, leaf length ___ 8 cm)|)', True, None, u'c(|prop|active|active|active|active|active|active|active|)', 1.0, None, u'c(|1|2|3|4|5|6|7|8|)', 1253L, 1985L, False, u'[0.548 0 5 9.3 17.6 31.4 35.1 0;0.0513 0 0 0 0 0 0 0;7e-04 0.0156 0.4 0.25 0 0 0 0;0 0 0 0.375 0.25 0 0 0;0 0 0.2 0.375 0.6429 0.75 0.7 0;0 0 0 0 0.0357 0.1875 0.1 0;0 0 0 0 0 0.0625 0.2 0;0 0 0 0 0 0 0 0]', u'Divided', None, u'Survival rates higher than 1 are possible because of rounding', None, 1986L, 8L, False, <sqlalchemy.orm.state.InstanceState object at 0x0601B970>, False, False, 1L, 1L, False, u'[0.548 0 0 0 0 0 0 0;0.0513 0 0 0 0 0 0 0;7e-04 0.0156 0.4 0.25 0 0 0 0;0 0 0 0.375 0.25 0 0 0;0 0 0.2 0.375 0.6429 0.75 0.7 0;0 0 0 0 0.0357 0.1875 0.1 0;0 0 0 0 0 0.0625 0.2 0;0 0 0 0 0 0 0 0]', 1L, 0.931736, u'[0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0]', None, None, None, 442L, u'[0 0 5 9.3 17.6 31.4 35.1 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0]', None, True, Non
alse, None, None, u'Leaf area; leaf length', 5L, u'c(|Seed|Seedling (leaf area < 1450 cm2, leaf length ___ 7 cm)|Juvenile (leaf area <1450 cm2, leaf length 7-18 cm)|Prereproductive (leaf area <1450 cm2, leaf length ___ 18 cm)|Small reproductive (leaf area <1450 cm2, leaf length ___ 18 cm)|Medium reproductive (leaf area 1450-2050 cm2, leaf length ___ 18 cm)|Large reproductive (leaf area 2050-2950 cm2, leaf length ___ 18 cm)|Extra-large reproductive (leaf area >=2950 cm2, leaf length ___ 8 cm)|)', True, None, u'c(|prop|active|active|active|active|active|active|active|)', 0.9783, None, u'c(|1|2|3|4|5|6|7|8|)', 1254L, 1982L, True, u'[0.4983 0 0.5935 0.7139 14.2715 24.6953 34.9027 40.5437;0.0973 0.011 0.0191 0 0 0 0 0;0.0041 0.0442 0.3378 0.0698 0.0251 0.0065 0.0085 0;0 0.0014 0.1355 0.4286 0.1736 0.0968 0.0427 0.0435;0 0 0.0363 0.3841 0.6025 0.4258 0.2991 0.2174;0 0 0.0019 0.0254 0.113 0.2387 0.1709 0.2826;0 0 0 0.0095 0.0272 0.1548 0.3248 0.1957;0 0 0 0.0032 0.0063 0.0452 0.1282 0.2391]', u'Divided', None, u'Survival rates higher than 1 are possible because of rounding', None, 1986L, 8L, True, <sqlalchemy.orm.state.InstanceState object at 0x0601B9D0>, False, False, 1L, 3L, True, u'[0.4983 0 0 0 0 0 0 0;0.0973 0.011 0.0191 0 0 0 0 0;0.0041 0.0442 0.3378 0.0698 0.0251 0.0065 0.0085 0;0 0.0014 0.1355 0.4286 0.1736 0.0968 0.0427 0.0435;0 0 0.0363 0.3841 0.6025 0.4258 0.2991 0.2174;0 0 0.0019 0.0254 0.113 0.2387 0.1709 0.2826;0 0 0 0.0095 0.0272 0.1548 0.3248 0.1957;0 0 0 0.0032 0.0063 0.0452 0.1282 0.2391]', 1L, 0.985774, u'[0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0]', None, None, None, 443L, u'[0 0 0.5935 0.7139 14.2715 24.6953 34.9027 40.5437;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0]', None, True, Non
