'volume', 'seasonal', 'non_independence', 'family', 'taxonomy', 'authors', 'invasive_status_study_id', 'lat_deg', 'class_author', 'matrix_fec', 'phylum', 'image_path2', 'reproductive_repetition_id', 'class_organized', 'col_check_ok', 'lon_deg', 'class_number', 'lat_min', 'city', 'publication', 'altitude', 'editors', 'species_gisd_status', 'purpose_endangered_id', 'matrix_start_season_id', 'matrix_criteria_size', 'journal_name', 'latitude', 'lat_ns', 'dicot_monoc_id', 'matrix_complete', 'matrix_dimension', 'observations', 'kingdom', 'population_nautical_miles', 'pub_title', 'lon_ew', 'trait', 'study_notes', 'genus_accepted', 'total_pop_no', 'date_digitised', 'angio_gymno_id', 'matrix_irreducible', 'database_source_id', 'matrix_criteria_age', 'lon_sec', 'institution', 'matrix_ergodic', 'population', 'study_duration', 'invasive_status_elsewhere_id', 'matrix_composition_id', 'study_end', 'matrix_difficulty', 'species_author', 'DOI_ISBN', 'organism_type_id', 'longitude', 'non_independence_author', 'population_name', 'continent_id', 'population_id', 'matrix_f_string', 'independence_origin', 'species_epithet_accepted', 'fixed', 'embargo', 'iucn_status_id', 'within_site_replication', 'tax_order', 'uid', 'gbif_taxon_key', 'vector_present', 'matrix_u_string', 'studied_sex_id', 'authority', 'matrix_end_season_id', 'purpose_weed_id', 'matrix_c_string', 'n_intervals', 'year', 'survival_issue', 'matrix_start_month', 'id', 'matrix_start_year', 'species_id', 'species_accepted', 'col_check_date', 'matrix_primitive', 'matrix_a_string', 'captivity_id', 'species', 'matrix_lambda', 'infraspecies_accepted', 'census_timing_id', 'study_start', 'matrix_end_month', 'matrix_end_year', 'vector_str', 'lon_min', 'matrix_id', '_sa_instance_state', 'image_path', 'tpl_version', 'matrix_criteria_ontogeny', 'matrix_split', 'species_iucn_taxonid', 'treatment_id', 'independent', 'number_populations', 'species_common', 'student', 'additional_source_string', 'pages', 'small_id', 'publisher', 'source_type_id', 'seed_stage_error', 'publication_id', 'country', 'colour', 'tax_class', 'lat_sec', 'private', 'spand_ex_growth_type_id', 'ecoregion_id', 'genus', 'journal_book_conf', 'growth_form_raunkiaer_id'
None, False, None, u'Pinaceae', [<Taxonomy 4L>], u'van Mantgem; Stephenson', 1L, 36L, u'c(|DBH: 0.0-5.0 cm|DBH: 5.1-10.0 cm|DBH: 10.1-20.0 cm|DBH: 20.1-40.0 cm|DBH: >40.0 cm|)', True, u'Pinophyta', u'http://media.eol.org/content/2012/06/14/17/63461_orig.jpg', None, u'c(|active|active|active|active|active|)', None, 117L, u'c(|1|2|3|4|5|)', 36L, None, <Publication 4L>, 2576.0, None, False, None, None, u'DBH', u'J Ecol', 36.6, u'N', None, True, 5L, None, u'Plantae', None, None, u'W', [<Trait 4L>], None, None, None, datetime.datetime(2012, 11, 30, 0, 0), 2L, True, None, False, 0L, None, True, <Population 12L>, 21L, None, 1L, 2002L, None, u'Abies_magnifica', u'0.1111/j.1365-2745.2005.01007.x', 11L, -117.3, None, u'Panther Gap Population', 4L, 12L, u'[0 0 0 0 0.0558659217877095;0 0 0 0 0;0 0 0 0 0;0 0 0 0 0;0 0 0 0 0]', None, None, [23], None, 7L, u'SEGI Conifer: 2.0 and 2.5 ha; Log Creek: 1.0 and 1.1 ha ; Tuolumne River: 1.0 ha ; Panther Gap: 1.0 ha', u'Pinales', None, 2685422L, None, u'[0.793548387096774 0 0 0 0;0.0967741935483871 0.859259259259259 0 0 0;0 0.118518518518519 0.89937106918239 0 0;0 0 0.050314465408805 0.878787878787879 0;0 0 0 0.053030303030303 0.960893854748603]', 5L, None, None, None, u'[0 0 0 0 0;0 0 0 0 0;0 0 0 0 0;0 0 0 0 0;0 0 0 0 0]', None, 2005, 0.977778, None, 23L, 1987L, 4L, u'Abies_magnifica', None, True, u'[0.793548387096774 0 0 0 0.0558659217877095;0.0967741935483871 0.859259259259259 0 0 0;0 0.118518518518519 0.89937106918239 0 0;0 0 0.050314465408805 0.878787878787879 0;0 0 0 0.053030303030303 0.960893854748603]', 1L, <Species 4L>, 0.972979, None, None, 1982L, None, 1992L, None, 18L, 23L, <sqlalchemy.orm.state.InstanceState object at 0x05EF49D0>, u'http://media.eol.org/content/2012/06/14/17/52937_orig.jpg', None, False, u'Divided', 42290L, 1L, None, 4L, None, u'France', None, None, None, None, None, None, 4L, u'USA', u'#3AC915', u'Pinopsida', 0L, True, None, 5L, u'Abies', None, 10L
None, False, None, u'Pinaceae', [<Taxonomy 4L>], u'van Mantgem; Stephenson', 1L, 36L, u'c(|DBH: 0.0-5.0 cm|DBH: 5.1-10.0 cm|DBH: 10.1-20.0 cm|DBH: 20.1-40.0 cm|DBH: >40.0 cm|)', True, u'Pinophyta', u'http://media.eol.org/content/2012/06/14/17/63461_orig.jpg', None, u'c(|active|active|active|active|active|)', None, 117L, u'c(|1|2|3|4|5|)', 36L, None, <Publication 4L>, 2576.0, None, False, None, None, u'DBH', u'J Ecol', 36.6, u'N', None, True, 5L, None, u'Plantae', None, None, u'W', [<Trait 4L>], None, None, None, datetime.datetime(2012, 11, 30, 0, 0), 2L, True, None, False, 0L, None, True, <Population 12L>, 21L, None, 1L, 2002L, None, u'Abies_magnifica', u'0.1111/j.1365-2745.2005.01007.x', 11L, -117.3, None, u'Panther Gap Population', 4L, 12L, u'[0 0 0 0 0.0944444444444444;0 0 0 0 0;0 0 0 0 0;0 0 0 0 0;0 0 0 0 0]', None, None, [24], None, 7L, u'SEGI Conifer: 2.0 and 2.5 ha; Log Creek: 1.0 and 1.1 ha ; Tuolumne River: 1.0 ha ; Panther Gap: 1.0 ha', u'Pinales', None, 2685422L, None, u'[0.783582089552239 0 0 0 0;0.082089552238806 0.776923076923077 0 0 0;0 0.0923076923076923 0.905660377358491 0 0;0 0 0.0440251572327044 0.910569105691057 0;0 0 0 0.024390243902439 0.938888888888889]', 5L, None, None, None, u'[0 0 0 0 0;0 0 0 0 0;0 0 0 0 0;0 0 0 0 0;0 0 0 0 0]', None, 2005, 0.949686, None, 24L, 1992L, 4L, u'Abies_magnifica', None, True, u'[0.783582089552239 0 0 0 0.0944444444444444;0.082089552238806 0.776923076923077 0 0 0;0 0.0923076923076923 0.905660377358491 0 0;0 0 0.0440251572327044 0.910569105691057 0;0 0 0 0.024390243902439 0.938888888888889]', 1L, <Species 4L>, 0.952262, None, None, 1982L, None, 1997L, None, 18L, 24L, <sqlalchemy.orm.state.InstanceState object at 0x05E3E990>, u'http://media.eol.org/content/2012/06/14/17/52937_orig.jpg', None, False, u'Divided', 42290L, 1L, None, 4L, None, u'France', None, None, None, None, None, None, 4L, u'USA', u'#3AC915', u'Pinopsida', 0L, True, None, 5L, u'Abies', None, 10L
None, False, None, u'Pinaceae', [<Taxonomy 4L>], u'van Mantgem; Stephenson', 1L, 36L, u'c(|DBH: 0.0-5.0 cm|DBH: 5.1-10.0 cm|DBH: 10.1-20.0 cm|DBH: 20.1-40.0 cm|DBH: >40.0 cm|)', True, u'Pinophyta', u'http://media.eol.org/content/2012/06/14/17/63461_orig.jpg', None, u'c(|active|active|active|active|active|)', None, 117L, u'c(|1|2|3|4|5|)', 36L, None, <Publication 4L>, 2208.0, None, False, None, None, u'DBH', u'J Ecol', 36.6, u'N', None, True, 5L, None, u'Plantae', None, None, u'W', [<Trait 4L>], None, None, None, datetime.datetime(2012, 11, 30, 0, 0), 2L, False, None, False, 0L, None, True, <Population 10L>, 21L, 2L, 1L, 2002L, None, u'Abies_magnifica', u'0.1111/j.1365-2745.2005.01007.x', 11L, -117.3, None, u'Log Creek Population', 4L, 10L, u'[0 0 0 0 0.7;0 0 0 0 0;0 0 0 0 0;0 0 0 0 0;0 0 0 0 0]', None, None, [25], None, 7L, u'SEGI Conifer: 2.0 and 2.5 ha; Log Creek: 1.0 and 1.1 ha ; Tuolumne River: 1.0 ha ; Panther Gap: 1.0 ha', u'Pinales', None, 2685422L, None, u'[0.8 0 0 0 0;0.15 0.778 0 0 0;0 0.111 0.6 0 0;0 0 0.3 1 0;0 0 0 0 0.9]', 5L, None, None, None, u'[0 0 0 0 0;0 0 0 0 0;0 0 0 0 0;0 0 0 0 0;0 0 0 0 0]', None, 2005, 1.0, None, 25L, 1992L, 4L, u'Abies_magnifica', None, False, u'[0.8 0 0 0 0.7;0.15 0.778 0 0 0;0 0.111 0.6 0 0;0 0 0.3 1 0;0 0 0 0 0.9]', 1L, <Species 4L>, 1.0, None, 1L, 1982L, None, 1997L, None, 18L, 25L, <sqlalchemy.orm.state.InstanceState object at 0x050FCF50>, u'http://media.eol.org/content/2012/06/14/17/52937_orig.jpg', None, False, u'Divided', 42290L, 1L, None, 4L, None, u'France', None, None, None, None, None, False, 4L, u'USA', u'#3AC915', u'Pinopsida', 0L, True, None, 5L, u'Abies', None, 10L
None, False, None, u'Pinaceae', [<Taxonomy 4L>], u'van Mantgem; Stephenson', 1L, 37L, u'c(|DBH: 0.0-5.0 cm|DBH: 5.1-10.0 cm|DBH: 10.1-20.0 cm|DBH: 20.1-40.0 cm|DBH: >40.0 cm|)', True, u'Pinophyta', u'http://media.eol.org/content/2012/06/14/17/63461_orig.jpg', None, u'c(|active|active|active|active|active|)', None, 118L, u'c(|1|2|3|4|5|)', 48L, None, <Publication 4L>, 2484.0, None, False, None, None, u'DBH', u'J Ecol', 37.8, u'N', None, True, 5L, None, u'Plantae', None, None, u'W', [<Trait 4L>], None, None, None, datetime.datetime(2012, 11, 30, 0, 0), 2L, True, None, False, 0L, None, True, <Population 9L>, 21L, None, 1L, 2002L, None, u'Abies_magnifica', u'0.1111/j.1365-2745.2005.01007.x', 11L, -118.3, None, u'Tuolumne River Population', 4L, 9L, u'[0 0 0 0 0.307672721099983;0 0 0 0 0;0 0 0 0 0;0 0 0 0 0;0 0 0 0 0]', None, None, [26], None, 7L, u'SEGI Conifer: 2.0 and 2.5 ha; Log Creek: 1.0 and 1.1 ha ; Tuolumne River: 1.0 ha ; Panther Gap: 1.0 ha', u'Pinales', None, 2685422L, None, u'[0.827986910798591 0 0 0 0;0.0630504833512352 0.88490099009901 0 0 0;0 0.0717821782178218 0.908794085495656 0 0;0 0 0.0539094413439963 0.869318181818182 0;0 0 0 0.0852272727272727 0.988824760934759]', 5L, None, None, None, u'[0 0 0 0 0;0 0 0 0 0;0 0 0 0 0;0 0 0 0 0;0 0 0 0 0]', None, 2005, 0.988825, None, 26L, 1982L, 4L, u'Abies_magnifica', None, True, u'[0.827986910798591 0 0 0 0.307672721099983;0.0630504833512352 0.88490099009901 0 0 0;0 0.0717821782178218 0.908794085495656 0 0;0 0 0.0539094413439963 0.869318181818182 0;0 0 0 0.0852272727272727 0.988824760934759]', 1L, <Species 4L>, 1.00911, None, None, 1982L, None, 1988L, None, 18L, 26L, <sqlalchemy.orm.state.InstanceState object at 0x05E74850>, u'http://media.eol.org/content/2012/06/14/17/52937_orig.jpg', None, False, u'Divided', 42290L, 1L, None, 4L, None, u'France', None, None, None, None, None, None, 4L, u'USA', u'#3AC915', u'Pinopsida', 0L, True, None, 5L, u'Abies', None, 10L
None, False, None, u'Pinaceae', [<Taxonomy 4L>], u'van Mantgem; Stephenson', 1L, None, u'c(|DBH: 0.0-5.0 cm|DBH: 5.1-10.0 cm|DBH: 10.1-20.0 cm|DBH: 20.1-40.0 cm|DBH: >40.0 cm|)', True, u'Pinophyta', u'http://media.eol.org/content/2012/06/14/17/63461_orig.jpg', None, u'c(|active|active|active|active|active|)', None, None, u'c(|1|2|3|4|5|)', None, None, <Publication 4L>, None, None, False, None, None, u'DBH', u'J Ecol', None, None, None, True, 5L, None, u'Plantae', None, None, None, [<Trait 4L>], None, None, None, datetime.datetime(2012, 11, 30, 0, 0), 2L, True, None, False, None, None, True, <Population 13L>, 21L, None, 2L, 2002L, None, u'Abies_magnifica', u'0.1111/j.1365-2745.2005.01007.x', 11L, None, None, u'SEGI Conifer; Log Creek; Tuolumne River; Panther Gap', 4L, 13L, u'[0 0 0 0 0.424790309387348;0 0 0 0 0;0 0 0 0 0;0 0 0 0 0;0 0 0 0 0]', None, None, [27], None, 7L, u'SEGI Conifer: 2.0 and 2.5 ha; Log Creek: 1.0 and 1.1 ha ; Tuolumne River: 1.0 ha ; Panther Gap: 1.0 ha', u'Pinales', None, 2685422L, None, u'[0.768471370614108 0 0 0 0;0.124537255727875 0.800664706214211 0 0 0;0 0.114798820907732 0.833160785524858 0 0;0 0 0.0978531464995211 0.875582501847746 0;0 0 0 0.0592343865484109 0.945679033188376]', 5L, None, None, None, u'[0 0 0 0 0;0 0 0 0 0;0 0 0 0 0;0 0 0 0 0;0 0 0 0 0]', None, 2005, 0.945679, None, 27L, 1982L, 4L, u'Abies_magnifica', None, True, u'[0.768471370614108 0 0 0 0.424790309387348;0.124537255727875 0.800664706214211 0 0 0;0 0.114798820907732 0.833160785524858 0 0;0 0 0.0978531464995211 0.875582501847746 0;0 0 0 0.0592343865484109 0.945679033188376]', 1L, <Species 4L>, 0.991141, None, None, 1982L, None, 2002L, None, None, 27L, <sqlalchemy.orm.state.InstanceState object at 0x05E74210>, u'http://media.eol.org/content/2012/06/14/17/52937_orig.jpg', None, False, u'Divided', 42290L, 1L, None, 4L, None, u'France', None, None, None, None, None, None, 4L, u'USA', u'#3AC915', u'Pinopsida', None, True, None, 5L, u'Abies', None, 10L
None, False, None, u'Pinaceae', [<Taxonomy 4L>], u'van Mantgem; Stephenson', 1L, 36L, u'c(|DBH: 0.0-5.0 cm|DBH: 5.1-10.0 cm|DBH: 10.1-20.0 cm|DBH: 20.1-40.0 cm|DBH: >40.0 cm|)', True, u'Pinophyta', u'http://media.eol.org/content/2012/06/14/17/63461_orig.jpg', None, u'c(|active|active|active|active|active|)', None, 117L, u'c(|1|2|3|4|5|)', 36L, None, <Publication 4L>, 2208.0, None, False, None, None, u'DBH', u'J Ecol', 36.6, u'N', None, True, 5L, None, u'Plantae', None, None, u'W', [<Trait 4L>], None, None, None, datetime.datetime(2012, 11, 30, 0, 0), 2L, True, None, False, 0L, None, True, <Population 10L>, 21L, 2L, 1L, 2002L, None, u'Abies_magnifica', u'0.1111/j.1365-2745.2005.01007.x', 11L, -117.3, None, u'Log Creek Population', 4L, 10L, u'[0 0 0 0 0.444;0 0 0 0 0;0 0 0 0 0;0 0 0 0 0;0 0 0 0 0]', None, None, [28], None, 7L, u'SEGI Conifer: 2.0 and 2.5 ha; Log Creek: 1.0 and 1.1 ha ; Tuolumne River: 1.0 ha ; Panther Gap: 1.0 ha', u'Pinales', None, 2685422L, None, u'[0.811 0 0 0 0;0.189 0.8 0 0 0;0 0.2 0.714 0 0;0 0 0.286 0.913 0;0 0 0 0.043 0.926]', 5L, None, None, None, u'[0 0 0 0 0;0 0 0 0 0;0 0 0 0 0;0 0 0 0 0;0 0 0 0 0]', None, 2005, 1.0, None, 28L, 1997L, 4L, u'Abies_magnifica', None, True, u'[0.811 0 0 0 0.444;0.189 0.8 0 0 0;0 0.2 0.714 0 0;0 0 0.286 0.913 0;0 0 0 0.043 0.926]', 1L, <Species 4L>, 1.03212, None, 1L, 1982L, None, 2002L, None, 18L, 28L, <sqlalchemy.orm.state.InstanceState object at 0x05E748F0>, u'http://media.eol.org/content/2012/06/14/17/52937_orig.jpg', None, False, u'Divided', 42290L, 1L, None, 4L, None, u'France', None, None, None, None, None, False, 4L, u'USA', u'#3AC915', u'Pinopsida', 0L, True, None, 5L, u'Abies', None, 10L
None, False, None, u'Pinaceae', [<Taxonomy 4L>], u'van Mantgem; Stephenson', 1L, 36L, u'c(|DBH: 0.0-5.0 cm|DBH: 5.1-10.0 cm|DBH: 10.1-20.0 cm|DBH: 20.1-40.0 cm|DBH: >40.0 cm|)', True, u'Pinophyta', u'http://media.eol.org/content/2012/06/14/17/63461_orig.jpg', None, u'c(|active|active|active|active|active|)', None, 117L, u'c(|1|2|3|4|5|)', 36L, None, <Publication 4L>, 2208.0, None, False, None, None, u'DBH', u'J Ecol', 36.6, u'N', None, True, 5L, None, u'Plantae', None, None, u'W', [<Trait 4L>], None, None, None, datetime.datetime(2012, 11, 30, 0, 0), 2L, True, None, False, 0L, None, True, <Population 10L>, 21L, 2L, 2L, 2002L, None, u'Abies_magnifica', u'0.1111/j.1365-2745.2005.01007.x', 11L, -117.3, None, u'Log Creek Population', 4L, 10L, u'[0 0 0 0 0.489;0 0 0 0 0;0 0 0 0 0;0 0 0 0 0;0 0 0 0 0]', None, None, [29], None, 7L, u'SEGI Conifer: 2.0 and 2.5 ha; Log Creek: 1.0 and 1.1 ha ; Tuolumne River: 1.0 ha ; Panther Gap: 1.0 ha', u'Pinales', None, 2685422L, None, u'[0.759333333333333 0 0 0 0;0.113 0.740333333333333 0 0 0;0 0.103666666666667 0.660333333333333 0 0;0 0 0.217666666666667 0.891 0;0 0 0 0.0276666666666667 0.920333333333333]', 5L, None, None, None, u'[0 0 0 0 0;0 0 0 0 0;0 0 0 0 0;0 0 0 0 0;0 0 0 0 0]', None, 2005, 0.920333, None, 29L, 1987L, 4L, u'Abies_magnifica', None, True, u'[0.759333333333333 0 0 0 0.489;0.113 0.740333333333333 0 0 0;0 0.103666666666667 0.660333333333333 0 0;0 0 0.217666666666667 0.891 0;0 0 0 0.0276666666666667 0.920333333333333]', 1L, <Species 4L>, 0.959114, None, None, 1982L, None, 2002L, None, 18L, 29L, <sqlalchemy.orm.state.InstanceState object at 0x05E74590>, u'http://media.eol.org/content/2012/06/14/17/52937_orig.jpg', None, False, u'Divided', 42290L, 1L, None, 4L, None, u'France', None, None, None, None, None, None, 4L, u'USA', u'#3AC915', u'Pinopsida', 0L, True, None, 5L, u'Abies', None, 10L
None, False, None, u'Pinaceae', [<Taxonomy 4L>], u'van Mantgem; Stephenson', 1L, 36L, u'c(|DBH: 0.0-5.0 cm|DBH: 5.1-10.0 cm|DBH: 10.1-20.0 cm|DBH: 20.1-40.0 cm|DBH: >40.0 cm|)', True, u'Pinophyta', u'http://media.eol.org/content/2012/06/14/17/63461_orig.jpg', None, u'c(|active|active|active|active|active|)', None, 117L, u'c(|1|2|3|4|5|)', 36L, None, <Publication 4L>, 2149.0, None, False, None, None, u'DBH', u'J Ecol', 36.6, u'N', None, True, 5L, None, u'Plantae', None, None, u'W', [<Trait 4L>], None, None, None, datetime.datetime(2012, 11, 30, 0, 0), 2L, True, None, False, 0L, None, True, <Population 11L>, 21L, None, 1L, 2002L, None, u'Abies_magnifica', u'0.1111/j.1365-2745.2005.01007.x', 11L, -117.3, None, u'SEGI Conifer', 4L, 11L, u'[0 0 0 0 1.382;0 0 0 0 0;0 0 0 0 0;0 0 0 0 0;0 0 0 0 0]', None, None, [30], None, 7L, u'SEGI Conifer: 2.0 and 2.5 ha; Log Creek: 1.0 and 1.1 ha ; Tuolumne River: 1.0 ha ; Panther Gap: 1.0 ha', u'Pinales', None, 2685422L, None, u'[0.655 0 0 0 0;0.214 0.789 0 0 0;0 0.211 0.803 0 0;0 0 0.106 0.871 0;0 0 0 0.065 1]', 5L, None, None, None, u'[0 0 0 0 0;0 0 0 0 0;0 0 0 0 0;0 0 0 0 0;0 0 0 0 0]', None, 2005, 1.0, None, 30L, 1994L, 4L, u'Abies_magnifica', None, True, u'[0.655 0 0 0 1.382;0.214 0.789 0 0 0;0 0.211 0.803 0 0;0 0 0.106 0.871 0;0 0 0 0.065 1]', 1L, <Species 4L>, 1.0697, None, 1L, 1982L, None, 1999L, None, 18L, 30L, <sqlalchemy.orm.state.InstanceState object at 0x05EF4750>, u'http://media.eol.org/content/2012/06/14/17/52937_orig.jpg', None, False, u'Divided', 42290L, 1L, None, 4L, None, u'France', None, None, None, None, None, False, 4L, u'USA', u'#3AC915', u'Pinopsida', 0L, True, None, 5L, u'Abies', None, 10L
None, False, None, u'Pinaceae', [<Taxonomy 4L>], u'van Mantgem; Stephenson', 1L, 36L, u'c(|DBH: 0.0-5.0 cm|DBH: 5.1-10.0 cm|DBH: 10.1-20.0 cm|DBH: 20.1-40.0 cm|DBH: >40.0 cm|)', True, u'Pinophyta', u'http://media.eol.org/content/2012/06/14/17/63461_orig.jpg', None, u'c(|active|active|active|active|active|)', None, 117L, u'c(|1|2|3|4|5|)', 36L, None, <Publication 4L>, 2149.0, None, False, None, None, u'DBH', u'J Ecol', 36.6, u'N', None, True, 5L, None, u'Plantae', None, None, u'W', [<Trait 4L>], None, None, None, datetime.datetime(2012, 11, 30, 0, 0), 2L, True, None, False, 0L, None, True, <Population 11L>, 21L, None, 1L, 2002L, None, u'Abies_magnifica', u'0.1111/j.1365-2745.2005.01007.x', 11L, -117.3, None, u'SEGI Conifer', 4L, 11L, u'[0 0 0 0 0.662;0 0 0 0 0;0 0 0 0 0;0 0 0 0 0;0 0 0 0 0]', None, None, [31], None, 7L, u'SEGI Conifer: 2.0 and 2.5 ha; Log Creek: 1.0 and 1.1 ha ; Tuolumne River: 1.0 ha ; Panther Gap: 1.0 ha', u'Pinales', None, 2685422L, None, u'[0.714 0 0 0 0;0.253 0.771 0 0 0;0 0.157 0.885 0 0;0 0 0.077 0.865 0;0 0 0 0.135 0.921]', 5L, None, None, None, u'[0 0 0 0 0;0 0 0 0 0;0 0 0 0 0;0 0 0 0 0;0 0 0 0 0]', None, 2005, 1.0, None, 31L, 1982L, 4L, u'Abies_magnifica', None, True, u'[0.714 0 0 0 0.662;0.253 0.771 0 0 0;0 0.157 0.885 0 0;0 0 0.077 0.865 0;0 0 0 0.135 0.921]', 1L, <Species 4L>, 1.03873, None, 1L, 1982L, None, 1988L, None, 18L, 31L, <sqlalchemy.orm.state.InstanceState object at 0x05E3E530>, u'http://media.eol.org/content/2012/06/14/17/52937_orig.jpg', None, False, u'Divided', 42290L, 1L, None, 4L, None, u'France', None, None, None, None, None, False, 4L, u'USA', u'#3AC915', u'Pinopsida', 0L, True, None, 5L, u'Abies', None, 10L
None, False, None, u'Pinaceae', [<Taxonomy 4L>], u'van Mantgem; Stephenson', 1L, 36L, u'c(|DBH: 0.0-5.0 cm|DBH: 5.1-10.0 cm|DBH: 10.1-20.0 cm|DBH: 20.1-40.0 cm|DBH: >40.0 cm|)', True, u'Pinophyta', u'http://media.eol.org/content/2012/06/14/17/63461_orig.jpg', None, u'c(|active|active|active|active|active|)', None, 117L, u'c(|1|2|3|4|5|)', 36L, None, <Publication 4L>, 2576.0, None, False, None, None, u'DBH', u'J Ecol', 36.6, u'N', None, True, 5L, None, u'Plantae', None, None, u'W', [<Trait 4L>], None, None, None, datetime.datetime(2012, 11, 30, 0, 0), 2L, True, None, False, 0L, None, True, <Population 12L>, 21L, None, 2L, 2002L, None, u'Abies_magnifica', u'0.1111/j.1365-2745.2005.01007.x', 11L, -117.3, None, u'Panther Gap Population', 4L, 12L, u'[0 0 0 0 0.075155183116077;0 0 0 0 0;0 0 0 0 0;0 0 0 0 0;0 0 0 0 0]', None, None, [32], None, 7L, u'SEGI Conifer: 2.0 and 2.5 ha; Log Creek: 1.0 and 1.1 ha ; Tuolumne River: 1.0 ha ; Panther Gap: 1.0 ha', u'Pinales', None, 2685422L, None, u'[0.788565238324507 0 0 0 0;0.0894318728935965 0.818091168091168 0 0 0;0 0.105413105413105 0.90251572327044 0 0;0 0 0.0471698113207547 0.894678492239468 0;0 0 0 0.038710273466371 0.949891371818746]', 5L, None, None, None, u'[0 0 0 0 0;0 0 0 0 0;0 0 0 0 0;0 0 0 0 0;0 0 0 0 0]', None, 2005, 0.949891, None, 32L, 1987L, 4L, u'Abies_magnifica', None, True, u'[0.788565238324507 0 0 0 0.075155183116077;0.0894318728935965 0.818091168091168 0 0 0;0 0.105413105413105 0.90251572327044 0 0;0 0 0.0471698113207547 0.894678492239468 0;0 0 0 0.038710273466371 0.949891371818746]', 1L, <Species 4L>, 0.962533, None, None, 1982L, None, 2002L, None, 18L, 32L, <sqlalchemy.orm.state.InstanceState object at 0x050FCCB0>, u'http://media.eol.org/content/2012/06/14/17/52937_orig.jpg', None, False, u'Divided', 42290L, 1L, None, 4L, None, u'France', None, None, None, None, None, None, 4L, u'USA', u'#3AC915', u'Pinopsida', 0L, True, None, 5L, u'Abies', None, 10L
None, False, None, u'Pinaceae', [<Taxonomy 4L>], u'van Mantgem; Stephenson', 1L, 36L, u'c(|DBH: 0.0-5.0 cm|DBH: 5.1-10.0 cm|DBH: 10.1-20.0 cm|DBH: 20.1-40.0 cm|DBH: >40.0 cm|)', True, u'Pinophyta', u'http://media.eol.org/content/2012/06/14/17/63461_orig.jpg', None, u'c(|active|active|active|active|active|)', None, 117L, u'c(|1|2|3|4|5|)', 36L, None, <Publication 4L>, 2149.0, None, False, None, None, u'DBH', u'J Ecol', 36.6, u'N', None, True, 5L, None, u'Plantae', None, None, u'W', [<Trait 4L>], None, None, None, datetime.datetime(2012, 11, 30, 0, 0), 2L, True, None, False, 0L, None, True, <Population 11L>, 21L, None, 1L, 2002L, None, u'Abies_magnifica', u'0.1111/j.1365-2745.2005.01007.x', 11L, -117.3, None, u'SEGI Conifer', 4L, 11L, u'[0 0 0 0 0.438;0 0 0 0 0;0 0 0 0 0;0 0 0 0 0;0 0 0 0 0]', None, None, [33], None, 7L, u'SEGI Conifer: 2.0 and 2.5 ha; Log Creek: 1.0 and 1.1 ha ; Tuolumne River: 1.0 ha ; Panther Gap: 1.0 ha', u'Pinales', None, 2685422L, None, u'[0.725 0 0 0 0;0.231 0.718 0 0 0;0 0.167 0.895 0 0;0 0 0.035 0.806 0;0 0 0 0.056 0.85]', 5L, None, None, None, u'[0 0 0 0 0;0 0 0 0 0;0 0 0 0 0;0 0 0 0 0;0 0 0 0 0]', None, 2005, 0.956, None, 33L, 1988L, 4L, u'Abies_magnifica', None, True, u'[0.725 0 0 0 0.438;0.231 0.718 0 0 0;0 0.167 0.895 0 0;0 0 0.035 0.806 0;0 0 0 0.056 0.85]', 1L, <Species 4L>, 0.945094, None, 1L, 1982L, None, 1994L, None, 18L, 33L, <sqlalchemy.orm.state.InstanceState object at 0x05E74FF0>, u'http://media.eol.org/content/2012/06/14/17/52937_orig.jpg', None, False, u'Divided', 42290L, 1L, None, 4L, None, u'France', None, None, None, None, None, False, 4L, u'USA', u'#3AC915', u'Pinopsida', 0L, True, None, 5L, u'Abies', None, 10L
